"","gene_id","gene_symbol","gene_entrez","gene_desc","hos_log2FC","hos_padj","os17_log2FC","os17_padj"
"4548","ENSG00000162600","OMA1",115209,"OMA1 zinc metallopeptidase",-0.338298617181476,0.000871515801509691,-1.24400387798766,5.31633791889418e-14
"4549","ENSG00000074800","ENO1",2023,"enolase 1",-0.351996205070573,0.000873755340264632,-0.468271698038254,0.000538307379808732
"4550","ENSG00000175505","CLCF1",23529,"cardiotrophin like cytokine factor 1",0.421586275392453,0.000906392213114067,1.76486289606056,1.59307204441501e-29
"4551","ENSG00000102743","SLC25A15",10166,"solute carrier family 25 member 15",0.344146895270155,0.000919565982332433,0.58080465097212,3.74655428917581e-07
"4552","ENSG00000073536","NLE1",54475,"notchless homolog 1",-0.321703398871433,0.000922663130452985,-0.677773022570754,8.08930987392405e-07
"4553","ENSG00000214654","B3GALT9",100288842,"beta-1,3-galactosyltransferase 9",0.693362760852337,0.000927180174612594,0.444956549964449,0.0208764233553037
"4554","ENSG00000129084","PSMA1",5682,"proteasome 20S subunit alpha 1",0.141469917787399,0.000940988279182126,0.290558539810791,0.000139178929815009
"4555","ENSG00000196182","STK40",83931,"serine/threonine kinase 40",0.156839617898184,0.000953474949109297,0.65264240587574,1.14714501326377e-15
"4556","ENSG00000142544","CTU1",90353,"cytosolic thiouridylase subunit 1",0.509947344508184,0.000970896281406375,1.09444583196303,6.89381417735222e-18
"4557","ENSG00000134602","STK26",51765,"serine/threonine kinase 26",-0.231343759557033,0.000975885557671275,-0.615179005875768,2.60755364116899e-08
"4558","ENSG00000067182","TNFRSF1A",7132,"TNF receptor superfamily member 1A",0.134676321625651,0.000976496963062729,0.654118794310806,8.57743459348232e-14
"4559","ENSG00000057757","PITHD1",57095,"PITH domain containing 1",0.174716861050049,0.000981361034717786,0.466459918798238,4.98503594895294e-05
"4560","ENSG00000157212","PAXIP1",22976,"PAX interacting protein 1",-0.322416727455995,0.000990780694848516,-1.11472891312406,2.02034599158866e-10
"4561","ENSG00000235098","ANKRD65",441869,"ankyrin repeat domain 65",-0.886513084370442,0.00100813939418972,-2.73915255352175,8.48097621230389e-21
"4562","ENSG00000198951","NAGA",4668,"alpha-N-acetylgalactosaminidase",-0.29736609918729,0.0010133488318332,-0.505651593770569,0.000921468736817887
"4563","ENSG00000062725","APPBP2",10513,"amyloid beta precursor protein binding protein 2",0.170821166830697,0.00101542956998884,0.182753794811836,0.024703481688809
"4564","ENSG00000174442","ZWILCH",55055,"zwilch kinetochore protein",-0.354134643839787,0.0010168270838207,-0.454852084617466,0.00713152046986845
"4565","ENSG00000100629","CEP128",145508,"centrosomal protein 128",-0.448762370704039,0.00102149401297872,-1.41516414032996,1.06571284114968e-11
"4566","ENSG00000127914","AKAP9",10142,"A-kinase anchoring protein 9",-0.23119665074639,0.00102392402983064,-1.5217960427299,3.15229482047945e-06
"4567","ENSG00000163602","RYBP",23429,"RING1 and YY1 binding protein",0.235317194804834,0.00103009316456301,0.24962953792595,0.0364309536810512
"4568","ENSG00000179085","DPM3",54344,"dolichyl-phosphate mannosyltransferase subunit 3, regulatory",-0.372367597724472,0.00104762458234379,-0.452939196728109,0.0286342013715723
"4569","ENSG00000176974","SHMT1",6470,"serine hydroxymethyltransferase 1",-1.51902442730923,0.00106541321296983,-2.74150783834213,1.03524094365498e-10
"4570","ENSG00000103429","BFAR",51283,"bifunctional apoptosis regulator",0.2394517934012,0.00106583564822029,0.297032408920253,0.0015975872825381
"4571","ENSG00000182796","TMEM198B",440104,"transmembrane protein 198B (pseudogene)",-0.43196567025565,0.00107930468176125,-0.906908060497981,0.00168698538057801
"4572","ENSG00000168273","UQCC5",440957,"ubiquinol-cytochrome c reductase complex assembly factor 5",0.324193582917599,0.00108030527077717,0.424239349479855,0.000133619486336917
"4573","ENSG00000075340","ADD2",119,"adducin 2",-0.34627280983875,0.00110290329066296,-0.732195461460373,2.96606342194694e-07
"4574","ENSG00000123728","RAP2C",57826,"RAP2C, member of RAS oncogene family",0.283204674636456,0.00110976224084407,0.518803050561338,5.94041717025363e-09
"4575","ENSG00000087111","PIGS",94005,"phosphatidylinositol glycan anchor biosynthesis class S",-0.409928418344321,0.00113037692036405,-0.60170563745638,0.000107503984972057
"4576","ENSG00000168397","ATG4B",23192,"autophagy related 4B cysteine peptidase",-0.188631465916832,0.00113350735246755,-0.45317502849101,0.000160351894072156
"4577","ENSG00000182901","RGS7",6000,"regulator of G protein signaling 7",0.826891581598042,0.00114187522332597,0.795297286105036,0.00204517223477088
"4578","ENSG00000174136","RGMB",285704,"repulsive guidance molecule BMP co-receptor b",0.44931283440236,0.00114425080858853,0.291921093591429,0.0223419206356741
"4579","ENSG00000079277","MKNK1",8569,"MAPK interacting serine/threonine kinase 1",-0.414627962547345,0.00115246037120169,-0.693672068536375,2.51895113294926e-07
"4580","ENSG00000148835","TAF5",6877,"TATA-box binding protein associated factor 5",-0.436533625301801,0.00115680894307605,-1.1085917973575,3.88288575951912e-09
"4581","ENSG00000143401","ANP32E",81611,"acidic nuclear phosphoprotein 32 family member E",-0.183131076782744,0.00116525411761136,-1.2630111134831,2.9618108739271e-36
"4582","ENSG00000130520","LSM4",25804,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",-0.300568164665697,0.00116668511897993,-0.715421280387348,2.88751751605439e-10
"4583","ENSG00000163584","RPL22L1",200916,"ribosomal protein L22 like 1",0.467226442780376,0.00119347697907739,1.89026207577618,5.57261927798978e-39
"4584","ENSG00000113811","SELENOK",58515,"selenoprotein K",0.273136919154381,0.00119766462228567,0.378250175661008,0.000819155248166059
"4585","ENSG00000008394","MGST1",4257,"microsomal glutathione S-transferase 1",-0.216021746122469,0.00121033776066193,-0.470065702976881,0.02028267586909
"4586","ENSG00000011638","LDAF1",57146,"lipid droplet assembly factor 1",0.420822252625789,0.00121476056677088,0.305044929855465,0.042002864157283
"4587","ENSG00000104427","ZC2HC1A",51101,"zinc finger C2HC-type containing 1A",0.405067628268279,0.00122291326656847,0.362732997407843,0.0458708311722382
"4588","ENSG00000037897","METTL1",4234,"methyltransferase 1, tRNA methylguanosine",1.47989890589518,0.00122530497249699,1.66310279581975,1.77850195694287e-56
"4589","ENSG00000108515","ENO3",2027,"enolase 3",-1.0715425915962,0.00122625013826667,-1.46964596385318,5.397421725337e-23
"4590","ENSG00000163683","SMIM14",201895,"small integral membrane protein 14",0.668914118741722,0.00122665677521437,1.31963017628808,3.03600639015739e-08
"4591","ENSG00000183655","KLHL25",64410,"kelch like family member 25",-0.393609080048651,0.00123890331978828,-0.889009523490133,1.32940570995439e-05
"4592","ENSG00000157617","C2CD2",25966,"C2 calcium dependent domain containing 2",0.326734571736203,0.00124309309462807,0.450211075602047,0.00292520763352727
"4593","ENSG00000108961","RANGRF",29098,"RAN guanine nucleotide release factor",0.44953426697432,0.00125419087832001,0.743245100064376,2.33685442011031e-10
"4594","ENSG00000152382","TADA1",117143,"transcriptional adaptor 1",-0.340439382627799,0.00128306576190903,-0.785073376513912,0.000499791513328164
"4595","ENSG00000247627","MTND4P12",100293090,"MT-ND4 pseudogene 12",-0.88166462867454,0.00130820592289996,-1.548230924657,0.000415797909799568
"4596","ENSG00000186787","SPIN2B",474343,"spindlin family member 2B",-0.573313802573225,0.00131312048568898,-1.48537812549966,2.78031769066282e-07
"4597","ENSG00000181873","IBA57",200205,"iron-sulfur cluster assembly factor IBA57",0.444909790488157,0.00131536660042125,0.581485406417722,3.65213391377561e-05
"4598","ENSG00000248098","BCKDHA",593,"branched chain keto acid dehydrogenase E1 subunit alpha",-0.21320110466375,0.00132285225106301,-1.56512355393826,2.29940930799074e-37
"4599","ENSG00000126970","ZC4H2",55906,"zinc finger C4H2-type containing",-0.679425659530616,0.00132641023602912,-0.781900865156673,2.58743267226898e-16
"4600","ENSG00000129103","SUMF2",25870,"sulfatase modifying factor 2",0.138186901150085,0.00133617414372429,0.281665020550916,4.21134033497392e-05
"4601","ENSG00000118523","CCN2",1490,"cellular communication network factor 2",0.278678306380159,0.00135170172311319,4.26972049338115,2.65616851414455e-167
"4602","ENSG00000203666","EFCAB2",84288,"EF-hand calcium binding domain 2",0.316144137732662,0.00135280437112442,0.716979996046217,0.0456663421108563
"4603","ENSG00000171067","C11orf24",53838,"chromosome 11 open reading frame 24",-0.444981340126668,0.00135418715096374,-0.654243857648219,0.0205743681575225
"4604","ENSG00000175048","ZDHHC14",79683,"zinc finger DHHC-type palmitoyltransferase 14",0.748456016596282,0.00136234431667644,1.15799558405242,0.00367927764046633
"4605","ENSG00000204152","TIMM23B",100652748,"translocase of inner mitochondrial membrane 23 homolog B",0.303677956116312,0.00136234431667644,1.2847347520177,1.69424767516493e-23
"4606","ENSG00000182742","HOXB4",3214,"homeobox B4",0.275767674508657,0.00138237556439249,1.11485185381369,5.52197130066581e-18
"4607","ENSG00000155893","PXYLP1",92370,"2-phosphoxylose phosphatase 1",-0.62455580862712,0.00139710732902816,-0.494839973092298,0.000708156866624542
"4608","ENSG00000122417","ODF2L",57489,"outer dense fiber of sperm tails 2 like",0.388755215469839,0.00140635816468255,1.29218267012214,5.01664407260818e-18
"4609","ENSG00000108578","BLMH",642,"bleomycin hydrolase",-1.01804013813388,0.00141051952644848,-1.22859955157426,0.00389016879056275
"4610","ENSG00000174307","PHLDA3",23612,"pleckstrin homology like domain family A member 3",0.231573094107721,0.00142810384075646,0.997566328519219,1.76077566255569e-27
"4611","ENSG00000156697","UTP14A",10813,"UTP14A small subunit processome component",0.205174681924032,0.00143267017057356,1.214355623253,2.37742512857809e-24
"4612","ENSG00000214182","PTMAP5",150928,"prothymosin alpha pseudogene 5",-0.789513553956655,0.00143567675191077,-1.0181748858797,0.0197453870553505
"4613","ENSG00000198130","HIBCH",26275,"3-hydroxyisobutyryl-CoA hydrolase",-0.83009009137146,0.0014391502519185,-1.35210471569666,0.0137849884918731
"4614","ENSG00000136448","NMT1",4836,"N-myristoyltransferase 1",0.11863736980923,0.00145761862250114,0.305443291667285,0.000131274042915533
"4615","ENSG00000104889","RNASEH2A",10535,"ribonuclease H2 subunit A",-0.376633463299193,0.00145884968124769,-1.96382402761486,8.36107048376098e-49
"4616","ENSG00000147439","BIN3",55909,"bridging integrator 3",0.710812211493388,0.00145884968124769,1.02456922302327,1.42476932194039e-07
"4617","ENSG00000076053","RBM7",10179,"RNA binding motif protein 7",0.18527570631766,0.0014691862010388,0.476463979916116,1.13996100362473e-06
"4618","ENSG00000000460","FIRRM",55732,"FIGNL1 interacting regulator of recombination and mitosis",0.315047908003957,0.00147207847757205,0.41605651060438,0.00994373799486251
"4619","ENSG00000047230","CTPS2",56474,"CTP synthase 2",-0.279719172980933,0.00147601816544842,-0.45866826498244,3.77831034214754e-09
"4620","ENSG00000139734","DIAPH3",81624,"diaphanous related formin 3",0.160294430793869,0.0014810253014168,0.25737123223827,0.0193376143386903
"4621","ENSG00000116205","TCEANC2",127428,"transcription elongation factor A N-terminal and central domain containing 2",-0.407628206726584,0.00149592272936245,-0.509078516262627,9.98356137023427e-06
"4622","ENSG00000173757","STAT5B",6777,"signal transducer and activator of transcription 5B",0.155633243026168,0.00150072420652118,0.412329910651032,2.49931810305364e-05
"4623","ENSG00000108384","RAD51C",5889,"RAD51 paralog C",0.407010397403122,0.00151730387983127,0.314370164718349,0.0101472347131699
"4624","ENSG00000118260","CREB1",1385,"cAMP responsive element binding protein 1",0.186238676122384,0.00153369951423818,0.83870233253202,1.14567409348588e-39
"4625","ENSG00000167565","SERTAD3",29946,"SERTA domain containing 3",-0.381499319045803,0.00153369951423818,-0.665010963800632,1.78881167164612e-07
"4626","ENSG00000111850","SMIM8",57150,"small integral membrane protein 8",-0.470219206036292,0.00153516255337927,-0.7910664446032,0.00110749472550937
"4627","ENSG00000154920","EME1",146956,"essential meiotic structure-specific endonuclease 1",-0.344448559116422,0.00154434000919936,-1.65347470397589,2.82027635020382e-19
"4628","ENSG00000138785","INTS12",57117,"integrator complex subunit 12",0.828144412881734,0.00155984764845025,0.953558437674626,0.00743960176145596
"4629","ENSG00000118579","MED28",80306,"mediator complex subunit 28",-0.773520843687248,0.00156767800354657,-0.905307972116982,1.23060713023084e-09
"4630","ENSG00000125247","TMTC4",84899,"transmembrane O-mannosyltransferase targeting cadherins 4",-0.296028036267582,0.00160164605101702,-1.21213945687926,8.00492984361563e-17
"4631","ENSG00000135953","MFSD9",84804,"major facilitator superfamily domain containing 9",0.533354590243007,0.00160242625051243,1.13968234696684,0.000624826588122532
"4632","ENSG00000138760","SCARB2",950,"scavenger receptor class B member 2",0.152519905215181,0.00161472418987831,0.391299980629176,6.33652046225607e-06
"4633","ENSG00000253710","ALG11",440138,"ALG11 alpha-1,2-mannosyltransferase",0.18599443096083,0.00163234716055712,0.320380041436277,0.00061322443575402
"4634","ENSG00000140941","MAP1LC3B",81631,"microtubule associated protein 1 light chain 3 beta",0.664160975835703,0.00163872391782956,1.3987155487087,1.56757713227866e-21
"4635","ENSG00000081087","OSTM1",28962,"osteoclastogenesis associated transmembrane protein 1",0.189989662639717,0.00164184317753195,0.911022693977907,9.20698270095778e-30
"4636","ENSG00000168282","MGAT2",4247,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.141112545620417,0.00164344838728541,0.722432908554476,1.62905235249732e-12
"4637","ENSG00000142686","C1orf216",127703,"chromosome 1 open reading frame 216",-0.33731637469691,0.00166449918080484,-0.932862439114582,0.000155899590592993
"4638","ENSG00000165626","BEND7",222389,"BEN domain containing 7",0.29793882803877,0.0016692804559462,0.999317393218851,4.73045302233317e-14
"4639","ENSG00000126062","TMEM115",11070,"transmembrane protein 115",0.1593217630554,0.00167971333580848,0.455728364546172,0.000277527513263835
"4640","ENSG00000142082","SIRT3",23410,"sirtuin 3",-0.264903806747115,0.00169636142836895,-0.490038042655456,0.000632901377781542
"4641","ENSG00000087191","PSMC5",5705,"proteasome 26S subunit, ATPase 5",-0.869292860969871,0.0016966998682806,-1.09959122811381,0.0167959172552984
"4642","ENSG00000170540","ARL6IP1",23204,"ADP ribosylation factor like GTPase 6 interacting protein 1",-0.456821727950284,0.00169803165467743,-1.64955127302762,9.64902639164481e-14
"4643","ENSG00000228198","OR2M3",127062,"olfactory receptor family 2 subfamily M member 3",-1.11374340457007,0.00171741991343774,-1.37820830320007,5.43749586554343e-05
"4644","ENSG00000175279","CENPS",378708,"centromere protein S",-0.611384154782971,0.00171899900660912,-1.39211342944549,4.06668308248995e-05
"4645","ENSG00000156675","RAB11FIP1",80223,"RAB11 family interacting protein 1",-0.130338825363869,0.00172823189588133,-0.505471087602365,1.48426355275587e-09
"4646","ENSG00000188021","UBQLN2",29978,"ubiquilin 2",0.207479112943132,0.00175501207074981,0.329564190719909,0.00055001331378471
"4647","ENSG00000087088","BAX",581,"BCL2 associated X, apoptosis regulator",-0.75034632114483,0.00175887488676811,-1.28977128779808,0.000774062470412796
"4648","ENSG00000145715","RASA1",5921,"RAS p21 protein activator 1",-0.434304192897496,0.00178503019713016,-0.691892276644463,0.0017594308229523
"4649","ENSG00000170745","KCNS3",3790,"potassium voltage-gated channel modifier subfamily S member 3",-0.695843677894187,0.00179797707137207,-1.37041996219267,5.16896927677158e-21
"4650","ENSG00000185946","RNPC3",55599,"RNA binding region (RNP1, RRM) containing 3",-0.362389434355871,0.00180249360089893,-0.893916360164196,0.00295167577895354
"4651","ENSG00000107651","SEC23IP",11196,"SEC23 interacting protein",0.215534359423555,0.00184541324775699,0.480472247862557,4.83963951103441e-07
"4652","ENSG00000054282","SDCCAG8",10806,"SHH signaling and ciliogenesis regulator SDCCAG8",1.93233386848607,0.00186886097550217,1.34132033414198,2.29557928653627e-09
"4653","ENSG00000234127","TRIM26",7726,"tripartite motif containing 26",0.562787699075183,0.00189006420797067,0.63510010537387,1.93314778343703e-06
"4654","ENSG00000148925","BTBD10",84280,"BTB domain containing 10",0.160458963246454,0.00190020624848161,1.23310796688495,1.0492290564924e-47
"4655","ENSG00000136383","ALPK3",57538,"alpha kinase 3",-0.349372154532542,0.00191234482004791,-0.42943490317922,3.47605044287118e-09
"4656","ENSG00000148848","ADAM12",8038,"ADAM metallopeptidase domain 12",-0.269816892198444,0.0019174635773653,-1.42216150048784,2.81018855409561e-30
"4657","ENSG00000185480","PARPBP",55010,"PARP1 binding protein",-0.390716885295637,0.0019620950098582,-0.541784451587313,0.000759302660731236
"4658","ENSG00000131669","NINJ1",4814,"ninjurin 1",0.365095884150109,0.00200793787094831,0.986610933137691,1.02127527146907e-13
"4659","ENSG00000196455","PIK3R4",30849,"phosphoinositide-3-kinase regulatory subunit 4",-0.182386851012605,0.00203389786909064,-0.365872965327443,0.00974292799955984
"4660","ENSG00000112851","ERBIN",55914,"erbb2 interacting protein",0.118495869499056,0.00204227231653492,0.964891364602676,3.8581473400717e-35
"4661","ENSG00000197045","GMFB",2764,"glia maturation factor beta",0.149522699652965,0.00205787342578713,0.315030961341885,0.000721216497022535
"4662","ENSG00000100802","C14orf93",60686,"chromosome 14 open reading frame 93",-0.487592458959213,0.00205790068379929,-1.36063957237867,1.02595495559292e-14
"4663","ENSG00000029725","RABEP1",9135,"rabaptin, RAB GTPase binding effector protein 1",0.170082874085688,0.00206909122287622,0.170422760402984,0.03010897825824
"4664","ENSG00000280071","LOC102724023",102724023,"glutamine amidotransferase class 1 domain containing 3B",-0.210865682591681,0.00206930809727603,-0.605225675847725,8.80957140623342e-06
"4665","ENSG00000141905","NFIC",4782,"nuclear factor I C",-0.148514757938646,0.00208467650866345,-0.848583047398179,9.57313042516422e-21
"4666","ENSG00000237296","SMG1P1",641298,"SMG1 pseudogene 1",0.823321949391977,0.00209410850167898,1.56653682941213,1.41129808792271e-05
"4667","ENSG00000173621","LRFN4",78999,"leucine rich repeat and fibronectin type III domain containing 4",0.225009703240449,0.00210216649779276,0.256844567034783,0.00121036962362684
"4668","ENSG00000168386","FILIP1L",11259,"filamin A interacting protein 1 like",-0.251232965197291,0.00211856880188181,-1.84335889367256,1.10289089679561e-18
"4669","ENSG00000174173","TRMT10C",54931,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",0.164934269575426,0.00211859819766349,0.6097404331101,4.1308012216757e-07
"4670","ENSG00000115233","PSMD14",10213,"proteasome 26S subunit, non-ATPase 14",0.170347633247429,0.00212306915467675,0.313228652516425,0.000375213749890832
"4671","ENSG00000102805","CLN5",1203,"CLN5 intracellular trafficking protein",-0.360654226773347,0.00214027652671595,-0.979654169259574,8.13383957982676e-06
"4672","ENSG00000150867","PIP4K2A",5305,"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha",0.1523370161718,0.00217443931602125,0.77117638345845,2.28222892658008e-26
"4673","ENSG00000101265","RASSF2",9770,"Ras association domain family member 2",-0.47961813582307,0.00218551420337083,-1.1089844449721,8.68195554032939e-09
"4674","ENSG00000142856","ITGB3BP",23421,"integrin subunit beta 3 binding protein",-0.693962504172405,0.00222017797667522,-1.75452100771133,3.3726645064605e-08
"4675","ENSG00000152894","PTPRK",5796,"protein tyrosine phosphatase receptor type K",0.211790255963519,0.00222017797667522,1.01397953331467,6.9391721725686e-35
"4676","ENSG00000112658","SRF",6722,"serum response factor",0.128526746265281,0.00222068795082037,0.142410926803996,0.00737697683470795
"4677","ENSG00000117713","ARID1A",8289,"AT-rich interaction domain 1A",-0.282261775076235,0.00222265910475592,-0.717760058784541,2.28084115046744e-13
"4678","ENSG00000120756","PLS1",5357,"plastin 1",-0.245716093102839,0.00226185796203946,-1.34403785425623,6.56440181479539e-24
"4679","ENSG00000197568","HHLA3",11147,"HERV-H LTR-associating 3",0.408125365831671,0.00228667236398749,1.06412245813113,2.11420788128687e-07
"4680","ENSG00000222011","FAM185A",222234,"family with sequence similarity 185 member A",-0.628686858789055,0.00229718522777977,-1.43711007686109,0.000139802644389295
"4681","ENSG00000173418","NAA20",51126,"N-alpha-acetyltransferase 20, NatB catalytic subunit",0.235995392687453,0.00231022658981357,0.215506708947629,0.00407999990194198
"4682","ENSG00000182518","FAM104B",90736,"family with sequence similarity 104 member B",-0.469470575949307,0.00234918765022957,-0.681025795606549,7.18839388450427e-07
"4683","ENSG00000213762","ZNF134",7693,"zinc finger protein 134",1.18232101755073,0.00235060330458692,1.23720526087601,0.00988484647582552
"4684","ENSG00000167987","VPS37C",55048,"VPS37C subunit of ESCRT-I",0.797688790634562,0.00235832211751702,1.40361098737447,3.1068229230566e-05
"4685","ENSG00000160703","NLRX1",79671,"NLR family member X1",-0.205010281649613,0.00238052700322946,-0.649189971113239,0.00165602656949121
"4686","ENSG00000107738","VSIR",64115,"V-set immunoregulatory receptor",-0.308905330644455,0.00239447034901871,-1.18610432979195,0.00148550166845715
"4687","ENSG00000075702","WDR62",284403,"WD repeat domain 62",-0.288219610693297,0.00241146547673266,-1.5943516941504,2.45160777208697e-11
"4688","ENSG00000105373","NOP53",29997,"NOP53 ribosome biogenesis factor",-2.09922008768339,0.00241338356773202,-1.90724732549225,0.0135313514375289
"4689","ENSG00000105229","PIAS4",51588,"protein inhibitor of activated STAT 4",-0.182542242181982,0.00241492702027732,-0.356534771628529,0.00230564692189283
"4690","ENSG00000114790","ARHGEF26",26084,"Rho guanine nucleotide exchange factor 26",-0.661499869441379,0.00242651732661547,-1.31564525919692,1.46803046569906e-13
"4691","ENSG00000251493","FOXD1",2297,"forkhead box D1",0.247658405920108,0.00244913422301493,1.91770047382015,7.21183836781239e-49
"4692","ENSG00000171105","INSR",3643,"insulin receptor",-0.829768191469755,0.00244931897806947,-0.87073203362736,0.00561838755139481
"4693","ENSG00000181523","SGSH",6448,"N-sulfoglucosamine sulfohydrolase",0.78017451272185,0.00245449454583225,0.77820058363839,3.02930012892011e-05
"4694","ENSG00000197226","TBC1D9B",23061,"TBC1 domain family member 9B",-0.170930188786958,0.00247931670714585,-0.750097475194725,6.87394038300558e-19
"4695","ENSG00000135749","PCNX2",80003,"pecanex 2",0.751402264550218,0.00251077572900956,2.15366965741028,1.18664021255089e-05
"4696","ENSG00000090863","GLG1",2734,"golgi glycoprotein 1",-0.0941996084203548,0.00252745467646614,-0.303670645953579,1.51134260469709e-08
"4697","ENSG00000204745","LOC102724642",102724642,"anaphase-promoting complex subunit 1-like",0.607848746536647,0.00261308685263449,2.02874717894625,5.01766490308707e-16
"4698","ENSG00000173715","C11orf80",79703,"chromosome 11 open reading frame 80",-0.28459717568251,0.00261767420454225,-0.884538582417815,6.0068955620426e-06
"4699","ENSG00000164818","DNAAF5",54919,"dynein axonemal assembly factor 5",-0.453097655372589,0.00262213764211634,-0.941650181412642,0.0478680994607199
"4700","ENSG00000177169","ULK1",8408,"unc-51 like autophagy activating kinase 1",-0.26597389281225,0.00262417888932196,-0.449379293482862,2.08241864405793e-06
"4701","ENSG00000039650","PNKP",11284,"polynucleotide kinase 3'-phosphatase",-0.249670389591435,0.00264104931038026,-0.934058582861973,2.91147492851671e-11
"4702","ENSG00000198108","CHSY3",337876,"chondroitin sulfate synthase 3",1.02897037459054,0.00264107674478641,1.08353294679821,1.94490523022541e-06
"4703","ENSG00000175984","DENND2C",163259,"DENN domain containing 2C",-0.82397827369353,0.00264712553124425,-0.926749330829691,3.23987003218281e-06
"4704","ENSG00000046653","GPM6B",2824,"glycoprotein M6B",-0.738767197000322,0.0026958026561467,-1.90424392811077,3.65946056325187e-07
"4705","ENSG00000123810","B9D2",80776,"B9 domain containing 2",-0.572458887731915,0.00271103113247087,-1.10618927699274,0.0144920170837626
"4706","ENSG00000120805","ARL1",400,"ADP ribosylation factor like GTPase 1",0.219544538116924,0.00276256202129194,0.347839419656466,0.00254953714380454
"4707","ENSG00000266714","MYO15B",80022,"myosin XVB",-0.48381444603808,0.00280483333311986,-0.896875562983992,0.0408766723689127
"4708","ENSG00000102030","NAA10",8260,"N-alpha-acetyltransferase 10, NatA catalytic subunit",0.167655938288059,0.00286785463139677,0.60344316375609,3.77373405144856e-14
"4709","ENSG00000103042","SLC38A7",55238,"solute carrier family 38 member 7",0.217452032897885,0.00288400019193796,0.906785520490026,3.17605319009502e-11
"4710","ENSG00000177595","PIDD1",55367,"p53-induced death domain protein 1",-1.00908494878989,0.00290524184561448,-1.77566080922017,0.000764031001402013
"4711","ENSG00000143443","C1orf56",54964,"chromosome 1 open reading frame 56",-0.309242440012975,0.00290539924577995,-1.21775812385956,5.86209320396929e-06
"4712","ENSG00000162520","SYNC",81493,"syncoilin, intermediate filament protein",0.337859787252025,0.00291221728119406,0.95256451395622,5.25786022175464e-11
"4713","ENSG00000197062","ZSCAN26",7741,"zinc finger and SCAN domain containing 26",0.486987192198445,0.00294112193828891,0.75626413539706,0.000378957109685868
"4714","ENSG00000054967","RELT",84957,"RELT TNF receptor",0.430097666312675,0.00298319849883063,0.838982174330523,7.76089247255973e-11
"4715","ENSG00000177839","PCDHB9",56127,"protocadherin beta 9",-0.973317415304415,0.00300142620434759,-0.88062855838247,0.000290044513042191
"4716","ENSG00000092978","GPATCH2",55105,"G-patch domain containing 2",0.249191679866891,0.00300955188133339,0.45487745201957,0.000100071000935145
"4717","ENSG00000108039","XPNPEP1",7511,"X-prolyl aminopeptidase 1",-0.171504076722724,0.00303898229056671,-0.277203949158389,0.000172359907087819
"4718","ENSG00000176619","LMNB2",84823,"lamin B2",-0.0994217223105172,0.00312245495981121,-0.612829364886594,8.63564047842829e-51
"4719","ENSG00000146858","ZC3HAV1L",92092,"zinc finger CCCH-type containing, antiviral 1 like",-0.534987863704237,0.00312933036837392,-0.710590623750536,0.0304711004998285
"4720","ENSG00000173327","MAP3K11",4296,"mitogen-activated protein kinase kinase kinase 11",-0.200425066391387,0.00313778203297909,-0.234373658864112,0.0109757360559116
"4721","ENSG00000197497","ZNF665",79788,"zinc finger protein 665",0.686193390185948,0.00315885344380013,3.26253263063247,4.30220554469492e-28
"4722","ENSG00000204130","RUFY2",55680,"RUN and FYVE domain containing 2",0.273441398850215,0.00318439977342717,0.543213964364403,0.00386618594347609
"4723","ENSG00000110427","KIAA1549L",25758,"KIAA1549 like",-0.236227906483305,0.00320242033822216,-1.03556017451541,3.06549651759404e-14
"4724","ENSG00000072756","TRNT1",51095,"tRNA nucleotidyl transferase 1",0.556783366326805,0.00327354518285828,0.833371739451886,0.00653298849579806
"4725","ENSG00000116990","MYCL",4610,"MYCL proto-oncogene, bHLH transcription factor",-0.653375686261237,0.00332800682338991,-0.262384406452298,0.00643628526088514
"4726","ENSG00000182154","MRPL41",64975,"mitochondrial ribosomal protein L41",0.212936689607135,0.00338291076552272,0.301295771743331,0.0233732172725311
"4727","ENSG00000135249","RINT1",60561,"RAD50 interactor 1",0.2595802557526,0.00340680776579332,0.366076522680215,0.0161751163383047
"4728","ENSG00000140632","GLYR1",84656,"glyoxylate reductase 1 homolog",0.374381330260202,0.00342383121217592,0.670369149113307,0.0438939509187079
"4729","ENSG00000175063","UBE2C",11065,"ubiquitin conjugating enzyme E2 C",-0.186622892679626,0.00342757215740928,-0.916722288182781,6.00633944837561e-21
"4730","ENSG00000040487","SLC66A1",54896,"solute carrier family 66 member 1",0.296750341760502,0.00343984161177895,0.51296222306233,0.000571861079923732
"4731","ENSG00000183688","RFLNB",359845,"refilin B",-0.148913836925996,0.00347444896329238,-0.256144665802362,0.00836328972848015
"4732","ENSG00000136144","RCBTB1",55213,"RCC1 and BTB domain containing protein 1",-0.201635882692809,0.00353856836991457,-0.568634117689743,0.000284800599042286
"4733","ENSG00000129566","TEP1",7011,"telomerase associated protein 1",0.739778602478713,0.00355259281801358,0.447213807641781,0.0120362032646457
"4734","ENSG00000117697","NSL1",25936,"NSL1 component of MIS12 kinetochore complex",-0.196881723292493,0.00364054293679897,-0.569005685404652,4.70656604580394e-08
